	A10_GATCAG_L006_R1_001	A10_GATCAG_L006_R1_001	A10_GATCAG_L006_R2_001	A10_GATCAG_L006_R2_001	A11_TAGCTT_L006_R1_001	A11_TAGCTT_L006_R1_001	A11_TAGCTT_L006_R2_001	A11_TAGCTT_L006_R2_001	A12_GGCTAC_L006_R1_001	A12_GGCTAC_L006_R1_001	A12_GGCTAC_L006_R2_001	A12_GGCTAC_L006_R2_001	A1_CGATGT_L007_R1_001	A1_CGATGT_L007_R1_001	A1_CGATGT_L007_R2_001	A1_CGATGT_L007_R2_001	A2_TGACCA_L007_R1_001	A2_TGACCA_L007_R1_001	A2_TGACCA_L007_R2_001	A2_TGACCA_L007_R2_001	A3_ACAGTG_L007_R1_001	A3_ACAGTG_L007_R1_001	A3_ACAGTG_L007_R2_001	A3_ACAGTG_L007_R2_001	A4_GCCAAT_L007_R1_001	A4_GCCAAT_L007_R1_001	A4_GCCAAT_L007_R2_001	A4_GCCAAT_L007_R2_001	A5_CAGATC_L007_R1_001	A5_CAGATC_L007_R1_001	A5_CAGATC_L007_R2_001	A5_CAGATC_L007_R2_001	A6_CTTGTA_L007_R1_001	A6_CTTGTA_L007_R1_001	A6_CTTGTA_L007_R2_001	A6_CTTGTA_L007_R2_001	A7_ATCACG_L007_R1_001	A7_ATCACG_L007_R1_001	A7_ATCACG_L007_R2_001	A7_ATCACG_L007_R2_001	A8_TTAGGC_L007_R1_001	A8_TTAGGC_L007_R1_001	A8_TTAGGC_L007_R2_001	A8_TTAGGC_L007_R2_001	A9_ACTTGA_L006_R1_001	A9_ACTTGA_L006_R1_001	A9_ACTTGA_L006_R2_001	A9_ACTTGA_L006_R2_001	B10_GAGTGG_L007_R1_001	B10_GAGTGG_L007_R1_001	B10_GAGTGG_L007_R2_001	B10_GAGTGG_L007_R2_001	B11_ACTGAT_L007_R1_001	B11_ACTGAT_L007_R1_001	B11_ACTGAT_L007_R2_001	B11_ACTGAT_L007_R2_001	B12_ATTCCT_L007_R1_001	B12_ATTCCT_L007_R1_001	B12_ATTCCT_L007_R2_001	B12_ATTCCT_L007_R2_001	B1_AGTCAA_L006_R1_001	B1_AGTCAA_L006_R1_001	B1_AGTCAA_L006_R2_001	B1_AGTCAA_L006_R2_001	B2_AGTTCC_L006_R1_001	B2_AGTTCC_L006_R1_001	B2_AGTTCC_L006_R2_001	B2_AGTTCC_L006_R2_001	B3_ATGTCA_L006_R1_001	B3_ATGTCA_L006_R1_001	B3_ATGTCA_L006_R2_001	B3_ATGTCA_L006_R2_001	B4_CCGTCC_L006_R1_001	B4_CCGTCC_L006_R1_001	B4_CCGTCC_L006_R2_001	B4_CCGTCC_L006_R2_001	B5_GTCCGC_L007_R1_001	B5_GTCCGC_L007_R1_001	B5_GTCCGC_L007_R2_001	B5_GTCCGC_L007_R2_001	B6_GTGAAA_L007_R1_001	B6_GTGAAA_L007_R1_001	B6_GTGAAA_L007_R2_001	B6_GTGAAA_L007_R2_001	B7_GTGGCC_L007_R1_001	B7_GTGGCC_L007_R1_001	B7_GTGGCC_L007_R2_001	B7_GTGGCC_L007_R2_001	B8_GTTTCG_L007_R1_001	B8_GTTTCG_L007_R1_001	B8_GTTTCG_L007_R2_001	B8_GTTTCG_L007_R2_001	B9_CGTACG_L007_R1_001	B9_CGTACG_L007_R1_001	B9_CGTACG_L007_R2_001	B9_CGTACG_L007_R2_001	H10_CCGTCC_L008_R1_001	H10_CCGTCC_L008_R1_001	H10_CCGTCC_L008_R2_001	H10_CCGTCC_L008_R2_001	H11_GTCCGC_L008_R1_001	H11_GTCCGC_L008_R1_001	H11_GTCCGC_L008_R2_001	H11_GTCCGC_L008_R2_001	H12_GTGAAA_L008_R1_001	H12_GTGAAA_L008_R1_001	H12_GTGAAA_L008_R2_001	H12_GTGAAA_L008_R2_001	H13_ATGTCA_L007_R1_001	H13_ATGTCA_L007_R1_001	H13_ATGTCA_L007_R2_001	H13_ATGTCA_L007_R2_001	H14_ACTTGA_L007_R1_001	H14_ACTTGA_L007_R1_001	H14_ACTTGA_L007_R2_001	H14_ACTTGA_L007_R2_001	H1_CGATGT_L006_R1_001	H1_CGATGT_L006_R1_001	H1_CGATGT_L006_R2_001	H1_CGATGT_L006_R2_001	H3_ACAGTG_L006_R1_001	H3_ACAGTG_L006_R1_001	H3_ACAGTG_L006_R2_001	H3_ACAGTG_L006_R2_001	H4_GCCAAT_L006_R1_001	H4_GCCAAT_L006_R1_001	H4_GCCAAT_L006_R2_001	H4_GCCAAT_L006_R2_001	H5_CAGATC_L006_R1_001	H5_CAGATC_L006_R1_001	H5_CAGATC_L006_R2_001	H5_CAGATC_L006_R2_001	H6_CTTGTA_L007_R1_001	H6_CTTGTA_L007_R1_001	H6_CTTGTA_L007_R2_001	H6_CTTGTA_L007_R2_001	H8_AGTTCC_L007_R1_001	H8_AGTTCC_L007_R1_001	H8_AGTTCC_L007_R2_001	H8_AGTTCC_L007_R2_001	H9_ATCACG_L008_R1_001	H9_ATCACG_L008_R1_001	H9_ATCACG_L008_R2_001	H9_ATCACG_L008_R2_001	Hofmocke17_AGTTCC_L005_R1_001	Hofmocke17_AGTTCC_L005_R1_001	Hofmocke17_AGTTCC_L005_R2_001	Hofmocke17_AGTTCC_L005_R2_001	Hofmockel15_GATCAG_L003_R1_001	Hofmockel15_GATCAG_L003_R1_001	Hofmockel15_GATCAG_L003_R2_001	Hofmockel15_GATCAG_L003_R2_001	Hofmockel16_TAGCTT_L003_R1_001	Hofmockel16_TAGCTT_L003_R1_001	Hofmockel16_TAGCTT_L003_R2_001	Hofmockel16_TAGCTT_L003_R2_001	Hofmockel18_GTGGCC_L005_R1_001	Hofmockel18_GTGGCC_L005_R1_001	Hofmockel18_GTGGCC_L005_R2_001	Hofmockel18_GTGGCC_L005_R2_001	Hofmockel19_GTTTCG_L005_R1_001	Hofmockel19_GTTTCG_L005_R1_001	Hofmockel19_GTTTCG_L005_R2_001	Hofmockel19_GTTTCG_L005_R2_001	Hofmockel20_CGTACG_L005_R1_001	Hofmockel20_CGTACG_L005_R1_001	Hofmockel20_CGTACG_L005_R2_001	Hofmockel20_CGTACG_L005_R2_001	Hofmockel2_TGACCA_L003_R1_001	Hofmockel2_TGACCA_L003_R1_001	Hofmockel2_TGACCA_L003_R2_001	Hofmockel2_TGACCA_L003_R2_001	Hofmockel30_GAGTGG_L006_R1_001	Hofmockel30_GAGTGG_L006_R1_001	Hofmockel30_GAGTGG_L006_R2_001	Hofmockel30_GAGTGG_L006_R2_001	Hofmockel34_ACTGAT_L006_R1_001	Hofmockel34_ACTGAT_L006_R1_001	Hofmockel34_ACTGAT_L006_R2_001	Hofmockel34_ACTGAT_L006_R2_001	Hofmockel35_ATTCCT_L006_R1_001	Hofmockel35_ATTCCT_L006_R1_001	Hofmockel35_ATTCCT_L006_R2_001	Hofmockel35_ATTCCT_L006_R2_001	Hofmockel39_CGATGT_L006_R1_001	Hofmockel39_CGATGT_L006_R1_001	Hofmockel39_CGATGT_L006_R2_001	Hofmockel39_CGATGT_L006_R2_001	Hofmockel41_TGACCA_L001_R1_001	Hofmockel41_TGACCA_L001_R1_001	Hofmockel41_TGACCA_L001_R2_001	Hofmockel41_TGACCA_L001_R2_001	Hofmockel43_ACAGTG_L001_R1_001	Hofmockel43_ACAGTG_L001_R1_001	Hofmockel43_ACAGTG_L001_R2_001	Hofmockel43_ACAGTG_L001_R2_001	Hofmockel57_GCCAAT_L001_R1_001	Hofmockel57_GCCAAT_L001_R1_001	Hofmockel57_GCCAAT_L001_R2_001	Hofmockel57_GCCAAT_L001_R2_001	Hofmockel59_CAGATC_L001_R1_001	Hofmockel59_CAGATC_L001_R1_001	Hofmockel59_CAGATC_L001_R2_001	Hofmockel59_CAGATC_L001_R2_001	Hofmockel7_AGTCAA_L003_R1_001	Hofmockel7_AGTCAA_L003_R1_001	Hofmockel7_AGTCAA_L003_R2_001	Hofmockel7_AGTCAA_L003_R2_001
bgo:BM43_3703	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	1	2	2	0	0	0	0	2	2	2	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
rmu:RMDY18_07300	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2	2	2	2	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	1	1	1	0	0
agr:AGROH133_03261	1	1	2	2	4	4	2	2	0	0	0	0	0	0	2	2	3	3	1	1	1	1	0	0	0	0	3	3	1	1	1	1	2	2	0	0	2	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	5	0	0	3	3	1	1	3	3	0	0	6	6	3	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	2	2	0	0	1	1	0	0	0	0	3	3	3	3	0	0	0	0	0	0	0	0	5	5	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	2	2	0	0	0	0	6	6	0	0	5	5	3	3	0	0	0	0	0	0	0	0	0	0	1	1	2	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	0	2	2	0	0	0	0	3	3	4	4	2	2	0	0	0	0	0	0
sal:Sala_2389	8	8	4	4	4	4	3	3	6	6	3	3	2	2	8	8	5	5	2	2	3	3	3	3	6	6	4	4	13	13	2	2	2	2	3	3	0	0	1	1	2	2	5	5	0	0	0	0	5	5	6	6	2	2	3	3	1	1	2	2	6	6	3	3	2	2	5	5	2	2	0	0	3	3	5	5	1	1	3	3	4	4	5	5	4	4	2	2	1	1	2	2	4	4	1	1	0	0	3	3	0	0	2	2	1	1	1	1	1	1	0	0	7	7	6	6	1	1	4	4	0	0	1	1	12	12	5	5	0	0	0	0	0	0	3	3	3	3	4	4	2	2	4	4	0	0	0	0	7	7	1	1	2	2	2	2	0	0	0	0	1	1	0	0	2	2	0	0	2	2	1	1	2	2	2	2	0	0	0	0	0	0	0	0	1	1	0	0	2	2	4	4	0	0	0	0	11	11	13	13	7	7	4	4	3	3	1	1
lpc:LPC_0507	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cps:CPS_0740	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ppf:Pput_1018	5	5	3	3	1	1	0	0	3	3	3	3	1	1	4	4	3	3	6	6	1	1	2	2	4	4	1	1	5	5	1	1	2	2	3	3	2	2	0	0	1	1	2	2	5	5	0	0	2	2	0	0	1	1	1	1	2	2	1	1	1	1	1	1	3	3	2	2	0	0	0	0	1	1	1	1	2	2	1	1	4	4	3	3	2	2	1	1	1	1	1	1	3	3	2	2	1	1	0	0	0	0	1	1	4	4	4	4	1	1	5	5	8	8	8	8	7	7	5	5	1	1	1	1	6	6	3	3	0	0	0	0	0	0	1	1	4	4	1	1	3	3	4	4	2	2	0	0	1	1	2	2	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	4	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	2	2	3	3	1	1	1	1	0	0	1	1	14	14	12	12	1	1	4	4	1	1	2	2
xoo:XOO0834	17	17	17	17	18	18	13	13	38	38	30	30	32	32	43	43	33	33	47	47	41	41	49	49	30	30	30	30	31	31	24	24	16	16	18	18	20	20	11	11	16	16	20	20	11	11	10	10	14	14	17	17	23	23	24	24	18	18	18	18	36	36	41	41	26	26	28	28	0	0	1	1	26	26	20	20	30	30	32	32	21	21	18	18	28	28	23	23	23	23	26	26	28	28	18	18	9	9	9	9	17	17	21	21	26	26	21	21	8	8	4	4	69	69	78	78	32	32	28	28	7	7	9	9	64	64	75	75	0	0	0	0	16	16	16	16	13	13	13	13	24	24	36	36	4	4	6	6	11	11	16	16	16	16	14	14	1	1	0	0	1	1	3	3	12	12	10	10	29	29	21	21	10	10	12	12	0	0	0	0	0	0	0	0	12	12	10	10	21	21	14	14	3	3	8	8	75	75	82	82	24	24	27	27	25	25	24	24
babu:DK53_1432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_3475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	2	0	0	0	0	0	0	0	0
bmee:DK62_717	0	0	2	2	0	0	4	4	2	2	0	0	7	7	4	4	3	3	2	2	2	2	2	2	3	3	1	1	0	0	3	3	7	7	5	5	1	1	3	3	3	3	6	6	0	0	0	0	3	3	1	1	1	1	4	4	4	4	5	5	0	0	2	2	5	5	5	5	0	0	0	0	2	2	0	0	3	3	3	3	1	1	2	2	7	7	3	3	4	4	1	1	2	2	1	1	2	2	1	1	3	3	1	1	2	2	1	1	1	1	1	1	11	11	12	12	3	3	2	2	3	3	2	2	5	5	6	6	0	0	0	0	1	1	3	3	1	1	3	3	3	3	3	3	1	1	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	3	3	2	2	2	2	0	0	0	0	0	0	0	0	4	4	2	2	3	3	1	1	4	4	0	0	9	9	7	7	2	2	2	2	8	8	5	5
xci:XCAW_04255	19	19	15	15	13	13	8	8	30	30	28	28	34	34	42	42	29	29	45	45	38	38	47	47	29	29	19	19	31	31	31	31	16	16	21	21	21	21	9	9	17	17	18	18	12	12	5	5	13	13	12	12	21	21	24	24	19	19	21	21	28	28	34	34	25	25	25	25	0	0	0	0	20	20	18	18	34	34	28	28	10	10	11	11	31	31	25	25	25	25	20	20	28	28	18	18	6	6	5	5	16	16	16	16	25	25	21	21	8	8	2	2	59	59	74	74	34	34	29	29	10	10	7	7	59	59	68	68	0	0	0	0	17	17	14	14	10	10	11	11	22	22	38	38	3	3	5	5	11	11	10	10	15	15	13	13	1	1	0	0	1	1	2	2	15	15	15	15	24	24	19	19	8	8	8	8	0	0	0	0	0	0	0	0	10	10	12	12	17	17	13	13	4	4	7	7	69	69	83	83	26	26	27	27	22	22	17	17
ctlb:L2B795_00047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mmi:MMAR_3258	3	3	3	3	4	4	10	10	7	7	7	7	7	7	3	3	7	7	7	7	8	8	7	7	10	10	11	11	7	7	10	10	6	6	2	2	6	6	8	8	8	8	7	7	2	2	0	0	3	3	5	5	4	4	5	5	4	4	5	5	10	10	10	10	6	6	6	6	0	0	0	0	2	2	0	0	4	4	12	12	6	6	8	8	3	3	7	7	5	5	4	4	4	4	8	8	1	1	2	2	7	7	4	4	8	8	5	5	3	3	2	2	18	18	15	15	6	6	6	6	3	3	0	0	10	10	14	14	0	0	0	0	9	9	4	4	4	4	4	4	10	10	3	3	0	0	2	2	6	6	8	8	4	4	2	2	0	0	0	0	0	0	2	2	2	2	1	1	5	5	1	1	2	2	0	0	0	0	0	0	0	0	0	0	2	2	1	1	5	5	0	0	0	0	0	0	25	25	26	26	4	4	5	5	9	9	11	11
cdp:CD241_1572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rud:TH61_13325	0	0	0	0	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	2	4	4	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	2	2	0	0	0	0	0	0	0	0
shp:Sput200_1183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
ebr:ECB_04126	2	2	0	0	2	2	3	3	0	0	1	1	1	1	1	1	1	1	2	2	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	3	3	3	3	1	1	1	1	0	0	0	0	3	3	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	2	2	0	0	3	3	2	2	4	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	6	6	2	2	2	2	0	0	0	0	0	0
xsa:SB85_09510	30	30	29	29	28	28	26	26	66	66	51	51	64	64	60	60	60	60	78	78	77	77	81	81	53	53	50	50	48	48	34	34	33	33	34	34	28	28	27	27	30	30	25	25	21	21	15	15	27	27	36	36	40	40	30	30	26	26	24	24	52	52	56	56	46	46	40	40	1	1	1	1	36	36	31	31	38	38	45	45	32	32	32	32	36	36	35	35	29	29	42	42	40	40	32	32	13	13	11	11	30	30	38	38	45	45	29	29	8	8	10	10	122	122	138	138	62	62	50	50	19	19	16	16	122	122	99	99	0	0	0	0	28	28	26	26	23	23	25	25	31	31	52	52	8	8	7	7	23	23	33	33	29	29	22	22	1	1	0	0	4	4	6	6	28	28	24	24	47	47	36	36	11	11	23	23	0	0	0	0	0	0	0	0	13	13	23	23	32	32	22	22	3	3	10	10	108	108	116	116	43	43	43	43	34	34	39	39
rhb:NY08_638	12	12	9	9	2	2	0	0	12	12	10	10	8	8	11	11	5	5	10	10	8	8	4	4	11	11	10	10	4	4	5	5	8	8	8	8	2	2	3	3	4	4	3	3	0	0	4	4	3	3	9	9	5	5	4	4	5	5	5	5	6	6	6	6	11	11	15	15	2	2	0	0	5	5	4	4	3	3	7	7	10	10	8	8	2	2	8	8	11	11	5	5	2	2	7	7	1	1	0	0	4	4	10	10	10	10	6	6	3	3	4	4	29	29	18	18	9	9	8	8	3	3	3	3	30	30	26	26	0	0	0	0	3	3	2	2	9	9	1	1	9	9	7	7	4	4	5	5	1	1	5	5	7	7	2	2	0	0	0	0	0	0	1	1	0	0	1	1	6	6	5	5	2	2	4	4	0	0	0	0	0	0	0	0	4	4	5	5	3	3	9	9	4	4	1	1	25	25	26	26	11	11	6	6	5	5	5	5
ops:A8A54_03015	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	2	2	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2	2	1	1	0	0	0	0	0	0	0	0	2	2	0	0	2	2	1	1	3	3	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	2	1	1	2	2	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	1	1	2	2	1	1	2	2	0	0	0	0	3	3	4	4	1	1	3	3	1	1	0	0	2	2	2	2	0	0	0	0	1	1	0	0	1	1	0	0	0	0	3	3	2	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	4	2	2	1	1	4	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	4	4	0	0	0	0	0	0	0	0
aaz:ADJ80_06065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
yan:AYJ57_08790	2	2	2	2	4	4	1	1	0	0	1	1	8	8	2	2	2	2	3	3	8	8	4	4	2	2	4	4	2	2	5	5	3	3	1	1	3	3	3	3	3	3	1	1	0	0	0	0	3	3	2	2	1	1	5	5	5	5	5	5	1	1	0	0	2	2	5	5	0	0	1	1	3	3	3	3	2	2	1	1	5	5	5	5	16	16	3	3	2	2	1	1	0	0	2	2	1	1	1	1	2	2	1	1	1	1	1	1	0	0	3	3	6	6	8	8	4	4	5	5	0	0	0	0	5	5	4	4	0	0	0	0	1	1	1	1	1	1	0	0	3	3	6	6	0	0	0	0	4	4	1	1	5	5	6	6	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	3	3	1	1	0	0	0	0	0	0	0	0	1	1	4	4	1	1	0	0	0	0	0	0	12	12	12	12	0	0	3	3	0	0	0	0
