	H10_CCGTCC_L008_R1_001	H10_CCGTCC_L008_R2_001	H11_GTCCGC_L008_R1_001	H11_GTCCGC_L008_R2_001	H12_GTGAAA_L008_R1_001	H12_GTGAAA_L008_R2_001	H13_ATGTCA_L007_R1_001	H13_ATGTCA_L007_R2_001	H14_ACTTGA_L007_R1_001	H14_ACTTGA_L007_R2_001	H1_CGATGT_L006_R1_001	H1_CGATGT_L006_R2_001	H3_ACAGTG_L006_R1_001	H3_ACAGTG_L006_R2_001	H4_GCCAAT_L006_R1_001	H4_GCCAAT_L006_R2_001	H5_CAGATC_L006_R1_001	H5_CAGATC_L006_R2_001	H6_CTTGTA_L007_R1_001	H6_CTTGTA_L007_R2_001	H8_AGTTCC_L007_R1_001	H8_AGTTCC_L007_R2_001	H9_ATCACG_L008_R1_001	H9_ATCACG_L008_R2_001	Hofmocke17_AGTTCC_L005_R1_001	Hofmocke17_AGTTCC_L005_R2_001	Hofmockel15_GATCAG_L003_R1_001	Hofmockel15_GATCAG_L003_R2_001	Hofmockel16_TAGCTT_L003_R1_001	Hofmockel16_TAGCTT_L003_R2_001	Hofmockel18_GTGGCC_L005_R1_001	Hofmockel18_GTGGCC_L005_R2_001	Hofmockel19_GTTTCG_L005_R1_001	Hofmockel19_GTTTCG_L005_R2_001	Hofmockel20_CGTACG_L005_R1_001	Hofmockel20_CGTACG_L005_R2_001	Hofmockel2_TGACCA_L003_R1_001	Hofmockel2_TGACCA_L003_R2_001	Hofmockel30_GAGTGG_L006_R1_001	Hofmockel30_GAGTGG_L006_R2_001	Hofmockel34_ACTGAT_L006_R1_001	Hofmockel34_ACTGAT_L006_R2_001	Hofmockel35_ATTCCT_L006_R1_001	Hofmockel35_ATTCCT_L006_R2_001	Hofmockel39_CGATGT_L006_R1_001	Hofmockel39_CGATGT_L006_R2_001	Hofmockel41_TGACCA_L001_R1_001	Hofmockel41_TGACCA_L001_R2_001	Hofmockel43_ACAGTG_L001_R1_001	Hofmockel43_ACAGTG_L001_R2_001	Hofmockel57_GCCAAT_L001_R1_001	Hofmockel57_GCCAAT_L001_R2_001	Hofmockel59_CAGATC_L001_R1_001	Hofmockel59_CAGATC_L001_R2_001	Hofmockel7_AGTCAA_L003_R1_001	Hofmockel7_AGTCAA_L003_R2_001
dvu:DVU0415	0	0	0	2	0	1	0	0	0	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
asr:WL1483_2038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
mag:amb3676	0	0	0	0	1	0	0	0	1	2	1	0	0	0	0	1	0	0	3	0	1	1	1	2	0	0	0	0	3	0	0	0	0	0	0	3	0	1	2	2	0	0	0	0	1	3	1	0	1	0	1	0	2	1	0	0
sli:Slin_4525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
bmq:BMQ_4961	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0
bpsh:DR55_1662	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mym:A176_001925	1	0	1	2	2	1	0	0	1	2	2	2	2	1	4	1	0	0	0	0	3	0	1	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	3	1	1	0	0	5	3	0	1	1	2
asr:WL1483_204	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_3986	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
asr:WL1483_207	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_3982	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
sphi:TS85_09810	0	0	0	0	2	1	2	0	6	5	1	1	0	0	2	0	0	0	0	0	2	2	1	2	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	3	4	0	0	5	6
gel:IB49_06830	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
vfl:AL536_07730	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nsa:Nitsa_0609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0
ngl:RG1141_CH43530	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	1	0	0
ctu:CTU_05030	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
bgo:BM43_3004	4	2	9	6	5	2	1	1	20	23	12	10	2	2	17	18	0	0	4	5	3	8	8	6	1	1	2	2	4	5	0	0	0	0	5	1	3	12	3	3	0	0	0	0	5	2	2	0	9	0	26	19	4	5	2	16
ptp:RCA23_c17770	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
shd:SUTH_03167	0	0	0	1	0	0	0	0	2	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	2	0	0	0	1
bgo:BM43_3558	0	0	1	0	2	2	0	0	0	0	0	1	0	0	2	2	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
cmq:B840_08530	0	0	4	2	0	6	0	0	5	9	4	3	0	1	0	5	0	0	3	4	3	6	2	1	0	0	1	0	1	2	0	0	0	0	1	0	2	1	0	2	0	0	0	0	0	3	2	1	0	0	4	11	2	0	0	4
aau:AAur_1757	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eau:DI57_02980	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gau:GAU_1692	0	0	0	1	0	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0
myt:MYE_00515	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mle:ML0864	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2
met:M446_5097	0	0	1	1	3	1	0	0	10	6	0	2	0	0	5	8	0	0	1	0	1	1	1	0	0	0	0	0	1	2	0	0	1	0	3	1	3	0	0	0	0	0	0	0	1	0	0	2	2	2	5	6	6	3	0	1
dtx:ATSB10_34490	1	0	0	0	3	2	0	0	5	6	2	1	1	3	5	5	1	1	0	1	0	1	2	2	0	0	0	1	1	0	0	0	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	3	0	0
pami:JCM7686_0736	0	0	0	1	0	1	0	0	9	3	2	2	1	0	4	0	0	0	0	1	0	0	2	0	0	0	3	0	0	0	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	1	0	1	0	0	2	5	1	1	0	2
ypc:BZ23_988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_3418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
rtn:A6122_1375	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cti:RALTA_A2464	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dji:CH75_24525	0	0	0	1	0	1	0	0	4	6	0	6	0	0	2	1	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	3	6	1	1	3	0
abac:LuPra_03721	0	0	0	0	0	1	0	0	3	3	1	0	0	0	2	3	0	2	0	2	0	2	0	0	0	0	0	0	1	2	0	0	0	2	2	1	1	3	1	0	0	0	0	0	0	0	0	1	0	0	3	9	1	0	0	0
bgo:BM43_3557	1	0	1	0	0	1	0	1	1	1	1	0	0	0	8	9	0	0	1	1	1	0	1	0	0	0	1	1	0	3	0	0	0	0	3	0	0	3	1	1	0	0	0	0	0	2	0	0	0	0	1	3	1	1	0	1
tcu:Tcur_3091	0	0	1	1	1	0	0	0	0	2	0	2	0	4	1	0	0	0	0	1	1	1	4	2	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	3	3	1	0	0	0
bgo:BM43_3556	1	2	4	9	5	4	2	1	19	18	6	7	2	0	15	19	0	0	4	5	8	2	5	8	1	3	1	11	4	1	0	0	1	1	4	4	2	1	4	2	0	0	0	0	5	0	2	1	0	2	11	15	9	1	1	1
srd:SD10_24390	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
spsy:AZE41_05075	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
srl:SOD_c04380	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gbm:Gbem_2725	0	0	0	0	1	1	0	0	1	2	1	2	0	0	3	4	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	2	0	1	2	3	0	2	2	0	1
psos:POS17_1063	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0
bcm:Bcenmc03_2471	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
sbb:Sbal175_3422	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gpi:GPICK_00900	2	0	3	4	0	3	1	1	14	12	4	3	1	0	3	1	0	1	2	0	2	2	2	1	0	1	1	3	2	2	0	0	2	2	0	3	0	3	0	3	0	0	0	0	1	0	1	1	0	1	3	3	4	1	1	6
mor:MOC_0714	1	0	0	2	1	1	1	1	4	4	2	1	1	0	7	4	0	0	1	3	1	2	3	4	0	0	0	0	1	0	0	0	0	0	1	2	1	1	4	4	0	0	0	0	1	1	0	0	0	0	3	7	7	2	0	0
ftd:AS84_842	3	2	2	0	0	0	0	0	3	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	5	3	2	1	1	1	5	6
babu:DK53_1416	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
brs:S23_41540	1	0	1	0	0	0	0	0	2	3	2	0	0	3	3	4	0	0	1	3	2	1	0	1	0	0	0	1	0	2	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	2	0	0	0	5	6	0	0	0	2
fra:Francci3_3133	1	0	0	0	1	0	0	0	3	3	1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
arw:MB46_08045	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
synr:KR49_05930	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
cua:CU7111_1227	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mnr:ACZ75_11410	0	0	4	0	0	2	0	0	1	0	0	1	0	0	3	1	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	4	3	0	0	0	0
rhd:R2APBS1_3242	0	0	0	1	0	0	1	0	3	4	1	1	3	1	5	3	0	0	2	1	2	0	5	1	0	0	0	0	2	1	0	0	0	0	2	1	0	1	0	1	0	0	0	0	1	1	0	4	0	0	1	4	2	1	0	0
abs:AZOBR_p130182	0	0	1	0	0	0	0	0	3	3	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
haz:A9404_06075	0	1	2	2	2	2	0	0	5	1	4	2	3	3	6	6	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	3	1	3	1
babb:DK48_778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
afa:UZ73_03240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0
rlt:Rleg2_4196	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
babb:DK48_772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
babb:DK48_770	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
babb:DK48_771	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
babb:DK48_777	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1	4	0	1	1	0
babb:DK48_775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ssan:NX02_11050	0	0	2	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0
hed:TPER_HE00307	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tas:TASI_0549	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arw:MB46_07345	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
mci:Mesci_6020	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	1	0	0	0	1	0	1	1	0	1	2	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	3	0	0	0	0	0	0	3	2	0	1
xfs:D934_01505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
msd:MYSTI_05456	0	0	0	0	1	0	0	0	0	0	3	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	1	1	2
psg:G655_05550	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	5	0	0	2	0
bgo:BM43_3017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eam:EAMY_0376	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
pach:PAGK_1435	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0
gta:BCM27_15725	0	1	0	0	0	1	0	0	6	4	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	2	2	0	0	1	0	1	0	3	1	1	0	0	0	0	0	1	2	1	0	0	0	1	1	0	0	0	0
cna:AB433_03055	0	0	1	0	0	2	0	0	2	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	3	2	0	0	0
pra:PALO_07340	0	0	1	2	2	1	0	0	2	0	2	3	0	0	0	4	0	0	2	1	2	1	1	2	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	1	2
cef:CE2096	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kse:Ksed_16320	0	0	0	1	1	1	0	0	10	13	0	1	0	0	3	3	0	0	4	1	2	0	1	1	2	1	0	1	5	0	0	0	0	0	1	1	0	2	1	0	0	0	0	0	1	2	2	0	0	0	9	6	2	2	3	1
aaa:Acav_2273	0	0	2	0	1	3	1	0	6	3	0	0	0	0	6	3	0	0	0	1	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0	1	1	3	0	0	0	5	5	0	1	0	0
smi:BN406_00890	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
cnt:JT31_15145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ead:OV14_2177	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1
babo:DK55_1971	2	0	2	1	2	1	2	0	5	4	0	0	0	0	6	2	0	0	4	2	0	0	2	2	0	0	4	1	0	1	0	0	0	0	2	1	0	4	1	0	0	0	0	0	0	0	1	1	5	5	10	5	2	2	2	0
bgo:BM43_3668	1	3	2	3	6	2	0	0	15	21	2	2	0	1	9	15	0	0	3	1	4	1	4	5	1	0	1	0	4	3	0	0	1	1	2	2	3	1	0	0	0	0	0	0	2	2	0	4	3	1	21	14	2	4	8	8
psj:PSJM300_05700	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	1	0	0
babo:DK55_1972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
babo:DK55_1975	0	0	2	1	4	1	0	0	11	10	2	4	0	0	5	3	0	0	2	3	1	3	5	9	0	0	7	1	2	3	0	0	0	0	1	0	2	2	5	1	0	0	0	0	1	4	2	0	1	2	7	5	0	0	4	0
babo:DK55_1977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
babo:DK55_1976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
bgo:BM43_3661	1	0	0	0	0	0	0	0	12	9	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	1	0	2	1	1	1	0	0	0	0	2	1	0	0	0	2	2	4	0	0	0	0
bgo:BM43_3660	0	2	6	4	2	4	1	0	13	16	5	4	3	2	13	10	0	0	3	5	5	5	4	4	1	1	4	3	5	4	0	0	0	3	4	2	4	6	2	2	0	0	0	0	6	3	3	2	0	0	12	10	6	8	3	3
bgo:BM43_3663	0	0	0	0	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
bgo:BM43_3662	1	1	4	7	5	6	1	1	18	27	7	11	5	0	16	11	0	0	4	7	2	4	4	8	2	4	3	6	1	3	0	0	0	2	2	7	9	6	4	4	0	0	0	0	1	5	4	1	0	3	21	31	7	3	5	6
mli:MULP_03491	0	0	1	0	3	0	0	0	2	4	1	0	0	0	2	5	0	0	2	2	0	0	1	0	0	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	0	0	0	4	6	1	3	0	0
bgo:BM43_3664	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	4	0	0	3	0	1	0	3	2	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	5	0	1	2	2
bgo:BM43_3667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	0
bgo:BM43_3666	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	9	2	1	0	0	0
rpm:RSPPHO_01806	1	0	2	1	0	2	0	0	1	1	1	0	0	0	0	2	0	0	1	0	0	1	0	2	0	0	3	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	1	0	0	0	0	5	3	1	1	0	0
rpm:RSPPHO_01805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
